Vrid,id,Vstatus,sex,race,race_other,hispanic,age_weight,income_weight,race_weight,flag,weight
1094,C2067529172,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1095,C2067538128,Complete,Male,White,"",No,18-34,0-25K,White,0,1.4879628261478124
1096,C2067513932,Partial,,,"",,,,,0,1
1097,C2067538425,Complete,Female,White,"",No,35-54,0-25K,White,0,0.960294639957749
1098,C2067539762,Complete,Female,White,"",No,18-34,100-150K,White,0,1.0280454221035191
1099,C2067540196,Complete,Female,Asian,"",No,35-54,75-100K,Not white or Hispanic,0,1.1129598499884772
1100,1154177130,Complete,Female,White,"",No,55+,25-35K,White,4,
1101,1154177130,Complete,Female,White,"",No,55+,25-35K,White,4,
1102,C2067555500,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
1103,C2067556754,Complete,Male,White,"",No,35-54,35-50K,White,0,1.3028595504555174
1104,C2067559835,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
1105,C2067568420,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0148487361129228
1106,C2067570885,Complete,Female,Asian,"",No,35-54,50-75K,Not white or Hispanic,0,0.9696374817499636
1107,C2067582994,Complete,Female,White,"",Yes,35-54,25-35K,Hispanic,2,1.0653099590027169
1108,C2067583661,Complete,Male,White,"",No,18-34,100-150K,White,0,1.5073116980373953
1109,C2067601378,Complete,Male,Black/African-American,"",No,18-34,50-75K,Not white or Hispanic,2,1.5024394260359544
1110,C2067638536,Partial,,,"",,,,,0,1
1111,C2067647879,Complete,Female,White,"",No,55+,25-35K,White,0,0.3553324062152285
1112,C2067660896,Partial,,,"",,,,,0,1
1113,C2067700653,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
1114,C2067712928,Complete,Female,White,"",No,18-34,100-150K,White,0,1.0280454221035191
1115,1181820326,Complete,Female,White,"",Yes,35-54,100-150K,Hispanic,0,1.7274020546946702
1116,C2067752233,Complete,Female,White,"",No,55+,25-35K,White,0,0.3553324062152285
1117,C2065757696,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
1118,C2067764649,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
1119,C2061581250,Complete,Male,White,"",No,55+,100-150K,White,4,
1120,C2067766310,Complete,Female,White,"",No,55+,50-75K,White,1,0.5048550286390296
1121,C2067824629,Complete,Male,White,"",No,55+,35-50K,White,3,0.7716748912510978
1122,C2067825933,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1123,C2067843501,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1124,C2067853710,Complete,Female,White,"",No,18-34,75-100K,White,4,
1125,C2067856004,Complete,Female,White,"",No,35-54,100-150K,White,0,0.9727819263591836
1126,C2067857678,Complete,Female,White,"",No,18-34,0-25K,White,3,1.0148487361129228
1127,C2067862466,Complete,Female,White,"",No,18-34,25-35K,White,0,0.6340081763232666
1128,C2067862541,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1129,C2067865701,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
1130,C2067866783,Complete,Female,White,"",No,18-34,100-150K,White,0,1.0280454221035191
1131,C2067886482,Complete,Female,White,"",No,18-34,25-35K,White,4,
1132,C2067904310,Complete,Male,White,"",No,35-54,150K+,White,0,1.9696544958050244
1133,C2067926384,Complete,Male,White,"",No,55+,25-35K,White,1,0.5209854361143753
1134,C2067947690,Complete,Female,White,"",No,55+,150K+,White,0,0.7956756252488698
1135,C2067951012,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9783630006284733
1136,C2067951295,Complete,Female,White,"",No,55+,25-35K,White,2,0.3553324062152285
1137,C2067957139,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
1138,C2067961178,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1139,C2067962157,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1140,C2067968865,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
1141,C2067971170,Complete,Male,White,"",No,55+,100-150K,White,3,0.844778841317184
1142,C2067972653,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
1143,C2067982018,Complete,Male,White,"",No,55+,25-35K,White,0,0.5209854361143753
1144,C2067984705,Complete,Male,White,"",No,35-54,75-100K,White,0,1.4344677424435512
1145,C2067992859,Complete,Male,White,"",No,55+,50-75K,White,3,0.7402142688632938
1146,C2068003645,Complete,Male,Asian,"",No,55+,100-150K,Not white or Hispanic,0,0.9609980466369347
1147,C2068012819,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
1148,C2068013772,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
1149,C2068014886,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
1150,C2068016642,Complete,Female,White,"",No,35-54,100-150K,White,1,0.9727819263591836
1151,C2068016613,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
1152,C2068034058,Complete,Female,White,"",No,55+,25-35K,White,0,0.3553324062152285
1153,C2068022070,Complete,Female,White,"",No,35-54,0-25K,White,1,0.960294639957749
1154,C2068039223,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1155,C2068042104,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1156,C2068045694,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
1157,C2068049237,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1158,C2068050645,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
1159,C2068062954,Complete,Male,White,"",No,55+,35-50K,White,1,0.7716748912510978
1160,C2068063468,Complete,Female,White,"",No,55+,50-75K,White,1,0.5048550286390296
1161,C2068071701,Complete,Female,White,"",No,55+,150K+,White,1,0.7956756252488698
1162,C2068078228,Complete,Female,White,"",No,18-34,50-75K,White,0,0.9007965792491909
1163,C2068081005,Complete,Female,White,"",No,18-34,35-50K,White,3,0.9390822787014618
1164,C2068081919,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1165,C2068084503,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
1166,C2059393062,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1167,C2068089865,Complete,Female,White,"",No,18-34,35-50K,White,1,0.9390822787014618
1168,C2068099020,Complete,Male,White,"",No,35-54,50-75K,White,1,1.2497429170054246
1169,C2068100699,Complete,Male,White,"",No,55+,50-75K,White,0,0.7402142688632938
1170,C2068100655,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9783630006284733
1171,C2068101428,Partial,,,"",,,,,0,1
1172,C2068102249,Complete,Female,White,"",No,35-54,25-35K,White,0,0.599926503081218
1173,C2068101020,Complete,Female,White,"",No,55+,25-35K,White,0,0.3553324062152285
1174,C2068106684,Complete,Female,White,"",Yes,18-34,100-150K,Hispanic,0,1.8255353294931265
1175,C2068106085,Complete,Female,White,"",No,18-34,50-75K,White,0,0.9007965792491909
1176,C2068111200,Complete,Female,White,"",No,18-34,75-100K,White,0,1.033943555793603
1177,1189172492,Complete,Male,Other,hispanic,Yes,35-54,50-75K,Hispanic,0,2.2192111347658603
1178,C2068113856,Complete,Female,White,"",No,18-34,100-150K,White,3,1.0280454221035191
1179,C2068113723,Complete,Female,White,"",No,55+,150K+,White,0,0.7956756252488698
1180,C2068123446,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1181,C2068123317,Partial,,,"",,,,,0,1
1182,C2068124081,Complete,Female,White,"",No,55+,0-25K,White,3,0.5687760139604612
1183,C2068129980,Complete,Female,Black/African-American,"",No,18-34,50-75K,Not white or Hispanic,0,1.0247223423895853
1184,C2068132075,Complete,Male,White,"",No,18-34,50-75K,White,0,1.3207404967342493
1185,C2068133868,Partial,,,"",,,,,0,1
1186,C2068141667,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
1187,C2068149177,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
1188,C2068151598,Complete,Male,White,"",Yes,18-34,100-150K,Hispanic,2,2.6765848066277935
1189,C2068157899,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1190,C2068163142,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
1191,C2068169359,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
1192,C2059237628,Complete,Female,White,"",No,55+,0-25K,White,4,
1193,C2068175892,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
1194,C2068185003,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
1195,C2068187015,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
1196,C2068203887,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
1197,C2068208574,Complete,Male,White,"",No,55+,35-50K,White,0,0.7716748912510978
1198,C2068213404,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1199,C2068221133,Partial,,,"",,,,,0,1
1200,C2068224435,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
1201,C2067638536,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
1202,C2068240934,Complete,Male,White,"",No,55+,150K+,White,1,1.1666130231160865
1203,C2074705144,Complete,Male,White,"",No,35-54,100-150K,White,3,1.426284817494085
1204,C2074705771,Complete,Male,White,"",No,35-54,75-100K,White,3,1.4344677424435512
1205,C2074705521,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
1206,C2074706016,Complete,Male,White,"",No,35-54,150K+,White,0,1.9696544958050244
1207,C2074712608,Complete,Female,White,"",Yes,18-34,35-50K,Hispanic,3,1.6675604406298343
1209,C2074719655,Complete,Female,Black/African-American,"",No,18-34,35-50K,Not white or Hispanic,0,1.0682751405756705
1210,C2074722015,Complete,Female,White,"",No,18-34,75-100K,White,0,1.033943555793603
1211,C2074723147,Complete,Male,White,"",Yes,18-34,0-25K,Hispanic,0,2.6422263546948095
1212,C2074724931,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1213,C2074725203,Complete,Female,White,"",No,55+,35-50K,White,4,
1214,C2074727018,Complete,Female,White,"",No,35-54,150K+,White,0,1.3433812596123942
1215,C2074727811,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
1216,C2074725203,Complete,Female,White,"",No,55+,35-50K,White,4,
1217,C2074726821,Complete,Female,White,"",No,35-54,50-75K,White,3,0.8523734581948778
1218,C2074723586,Complete,Female,White,"",No,18-34,100-150K,White,3,1.0280454221035191
1219,C2074730817,Complete,Male,White,"",No,55+,25-35K,White,0,0.5209854361143753
1220,C2074735217,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
1221,C2074737597,Complete,Male,White,"",No,35-54,50-75K,White,0,1.2497429170054246
1222,1025295790,Complete,Female,White,"",No,55+,50-75K,White,3,0.5048550286390296
1223,C2059301712,Complete,Female,White,"",No,55+,50-75K,White,4,
1224,C2074741584,Complete,Male,Black/African-American,"",Yes,18-34,50-75K,Hispanic,1,2.345283959289774
1225,C2074742262,Complete,Female,White,"",No,35-54,100-150K,White,0,0.9727819263591836
1226,C2074745068,Complete,Female,White,"",No,18-34,100-150K,White,0,1.0280454221035191
1227,C2074745631,Partial,,,"",,,,,0,1
1228,C2074744871,Complete,Female,White,"",No,55+,0-25K,White,4,
1229,C2074746574,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0148487361129228
1230,C2074748226,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1231,C2074748950,Complete,Female,White,"",No,18-34,35-50K,White,0,0.9390822787014618
1232,C2074749271,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
1233,C2074749176,Complete,Male,White,"",No,35-54,35-50K,White,0,1.3028595504555174
1234,C2074757197,Complete,Male,White,"",No,35-54,50-75K,White,3,1.2497429170054246
1235,C2074761197,Complete,Female,White,"",No,35-54,150K+,White,0,1.3433812596123942
1236,C2074761810,Complete,Female,Black/African-American,"",No,35-54,35-50K,Not white or Hispanic,0,1.0108490605449003
1237,C2074761946,Complete,Female,White,"",No,55+,50-75K,White,1,0.5048550286390296
1238,C2074765663,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1239,C2074764602,Complete,Female,White,"",Yes,35-54,50-75K,Hispanic,0,1.5135886298419754
1240,C2074766037,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
1241,C2074766745,Complete,Male,White,"",No,55+,100-150K,White,3,0.844778841317184
1242,C2074766645,Complete,Female,White,"",No,18-34,35-50K,White,0,0.9390822787014618
1243,C2074765732,Complete,Female,American Indian/Alaska Native,"",Yes,18-34,25-35K,Hispanic,0,1.1258299489310741
1244,C2074767805,Complete,Female,White,"",No,55+,150K+,White,0,0.7956756252488698
1245,C2074769215,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1246,C2074773274,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
1247,C2074774227,Complete,Male,White,"",No,55+,100-150K,White,1,0.844778841317184
1248,C2074773708,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1249,C2074776185,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9783630006284733
1250,C2074777076,Complete,Male,White,"",No,35-54,150K+,White,0,1.9696544958050244
1251,C2061396311,Complete,Male,White,"",No,55+,150K+,White,7,
1252,C2074760503,Complete,Male,Black/African-American,"",No,55+,0-25K,Not white or Hispanic,0,0.9486620260814461
1253,C2074776931,Complete,Female,White,"",Yes,18-34,35-50K,Hispanic,0,1.6675604406298343
1254,C2074778902,Complete,Male,White,"",No,35-54,75-100K,White,1,1.4344677424435512
1255,C2074779077,Complete,Female,White,"",No,55+,25-35K,White,0,0.3553324062152285
1256,C2074780143,Complete,Male,White,"",No,55+,100-150K,White,3,0.844778841317184
1257,C2074780532,Complete,Female,Asian,"",No,18-34,25-35K,Not white or Hispanic,0,0.7212309177257686
1258,C2074781115,Complete,Male,White,"",No,55+,25-35K,White,1,0.5209854361143753
1259,C2074781764,Complete,Male,Other,Mixed,No,55+,75-100K,Not white or Hispanic,0,0.9665115140704807
1260,C2074787960,Complete,Female,White,"",No,55+,75-100K,White,1,0.5794777816612017
1261,C2074788784,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
1262,C2074789048,Complete,Male,White,"",No,35-54,150K+,White,0,1.9696544958050244
1263,C2074788812,Complete,Male,White,"",No,18-34,0-25K,White,0,1.4879628261478124
1264,C2074789421,Complete,Male,White,"",No,18-34,100-150K,White,0,1.5073116980373953
1265,C2074789391,Complete,Female,White,"",No,55+,75-100K,White,1,0.5794777816612017
1266,C2074789845,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
1267,C2074790733,Complete,Male,White,"",No,55+,150K+,White,1,1.1666130231160865
1268,C2074795988,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1269,C2074793781,Complete,Male,White,"",No,35-54,100-150K,White,0,1.426284817494085
1270,C2074799443,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1271,C2074800550,Complete,Female,White,"",No,18-34,50-75K,White,0,0.9007965792491909
1272,C2066112085,Complete,Female,White,"",No,35-54,150K+,White,1,1.3433812596123942
1273,C2074795182,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9783630006284733
1274,C2074800921,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
1275,C2074800504,Partial,,,"",,,,,0,1
1276,C2074803354,Complete,Female,Asian,"",No,18-34,50-75K,Not white or Hispanic,0,1.0247223423895853
1277,C2074803726,Complete,Male,White,"",No,35-54,150K+,White,0,1.9696544958050244
1278,C2074804773,Complete,Female,White,"",No,18-34,50-75K,White,1,0.9007965792491909
1279,C2074804745,Complete,Male,White,"",No,55+,35-50K,White,0,0.7716748912510978
1280,C2074804341,Complete,Female,White,"",No,18-34,35-50K,White,0,0.9390822787014618
1281,C2074808030,Complete,Female,White,"",No,35-54,100-150K,White,0,0.9727819263591836
1282,C2074807975,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
1283,C2074799718,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
1284,1190187445,Partial,,,"",,,,,0,1
1285,C2074809612,Complete,Female,White,"",No,18-34,100-150K,White,0,1.0280454221035191
1286,C2074810606,Complete,Female,White,"",No,18-34,35-50K,White,7,
1287,C2074805349,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
1288,1017720581,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
1289,C2074810391,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
1290,C2074812667,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
1291,C2074816766,Partial,,,"",,,,,0,1
1292,C2074816251,Complete,Female,White,"",No,35-54,150K+,White,0,1.3433812596123942
1293,C2074818500,Complete,Female,White,"",No,18-34,50-75K,White,0,0.9007965792491909
1294,C2074737209,Complete,Female,White,"",No,35-54,100-150K,White,0,0.9727819263591836
1295,C2074820450,Complete,Female,Other,Mixed,No,18-34,75-100K,Not white or Hispanic,1,1.1761868181987674
1296,C2074821026,Complete,Female,White,"",No,35-54,50-75K,White,3,0.8523734581948778
1297,1190240771,Complete,Female,White,"",No,18-34,25-35K,White,3,0.6340081763232666
1298,C2074827526,Complete,Female,White,"",No,35-54,75-100K,White,1,0.9783630006284733
1299,C2074827906,Complete,Female,American Indian/Alaska Native,"",No,18-34,0-25K,Not white or Hispanic,0,1.154465056813967
1300,C2074828284,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
1301,1101177367,Partial,,,"",,,,,0,1
1302,C2074829122,Complete,Female,Asian,"",No,35-54,75-100K,Not white or Hispanic,2,1.1129598499884772
1303,C2074833805,Complete,Male,White,"",No,55+,50-75K,White,0,0.7402142688632938
1304,C2074837803,Partial,,,"",,,,,0,1
1305,C2074838156,Complete,Male,White,"",No,18-34,0-25K,White,0,1.4879628261478124
1306,C2074838395,Complete,Female,White,"",No,18-34,150K+,White,0,1.4196984099540617
1307,C2074837878,Complete,Male,White,"",No,55+,50-75K,White,1,0.7402142688632938
1308,C2074838620,Complete,Female,White,"",No,18-34,25-35K,White,0,0.6340081763232666
1309,C2074838887,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0148487361129228
1310,C2074839824,Complete,Male,White,"",No,35-54,75-100K,White,2,1.4344677424435512
1311,1173283779,Complete,Female,White,"",No,18-34,150K+,White,0,1.4196984099540617
1312,C2074842569,Complete,Male,White,"",No,18-34,0-25K,White,0,1.4879628261478124
1313,C2074846701,Complete,Male,White,"",Yes,18-34,75-100K,Hispanic,0,2.6919409909781264
1314,C2074846647,Complete,Male,Other,Latino,Yes,18-34,25-35K,Hispanic,3,1.6506825627922228
1315,C2074846511,Partial,,,"",,,,,0,1
1316,1167618583,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
1317,C2074846511,Partial,,,"",,,,,0,1
1318,C2074841062,Complete,Male,White,"",No,55+,0-25K,White,0,0.8339346890446587
1319,C2074846511,Partial,,,"",,,,,0,1
1320,C2074850541,Complete,Female,Black/African-American,"",No,35-54,50-75K,Not white or Hispanic,1,0.9696374817499636
1321,C2074851883,Complete,Male,White,"",No,18-34,25-35K,White,0,0.9295775461633098
1322,C2074850174,Complete,Female,Black/African-American,"",No,35-54,50-75K,Not white or Hispanic,0,0.9696374817499636
1323,C2074853284,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9783630006284733
1324,C2074864972,Complete,Female,White,"",No,35-54,75-100K,White,3,0.9783630006284733
1325,C2074867117,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
1326,C2074871257,Complete,Male,White,"",No,18-34,50-75K,White,0,1.3207404967342493
1327,C2074874082,Complete,Female,White,"",No,35-54,100-150K,White,0,0.9727819263591836
1328,C2074878912,Complete,Female,White,"",No,18-34,50-75K,White,0,0.9007965792491909
1329,C2074879873,Complete,Female,White,"",No,18-34,35-50K,White,2,0.9390822787014618
1330,C2074881835,Complete,Male,White,"",No,35-54,50-75K,White,3,1.2497429170054246
1331,C2074883738,Complete,Female,White,"",No,18-34,25-35K,White,0,0.6340081763232666
1332,C2074885156,Complete,Male,White,"",No,35-54,25-35K,White,0,0.8796072786421404
1333,C2074877729,Complete,Female,White,"",No,18-34,35-50K,White,0,0.9390822787014618
1334,C2074893257,Complete,Female,Black/African-American,"",No,18-34,35-50K,Not white or Hispanic,1,1.0682751405756705
1335,C2074895413,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1336,C2074895023,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
1337,C2074897991,Complete,Male,Black/African-American,"",No,18-34,75-100K,Not white or Hispanic,0,1.724515388163327
1338,C2074905891,Complete,Female,White,"",No,35-54,100-150K,White,0,0.9727819263591836
1339,C2074908117,Complete,Female,Black/African-American,"",No,18-34,50-75K,Not white or Hispanic,1,1.0247223423895853
1340,C2074913627,Complete,Female,White,"",No,18-34,35-50K,White,4,
1341,C2074915004,Disqualified,Female,White,"",No,35-54,100-150K,White,0,0.9727819263591836
1342,C2074916536,Complete,Male,American Indian/Alaska Native,"",Yes,18-34,100-150K,Hispanic,0,2.6765848066277935
1343,C2074921223,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9783630006284733
1344,C2074926073,Complete,Female,White,"",No,35-54,75-100K,White,3,0.9783630006284733
1345,C2074926957,Complete,Female,White,"",No,18-34,25-35K,White,3,0.6340081763232666
1346,C2074950652,Complete,Female,White,"",No,55+,25-35K,White,3,0.3553324062152285
1348,C2074952660,Complete,Female,White,"",No,18-34,75-100K,White,0,1.033943555793603
1349,C2074951702,Complete,Female,Other,Mixed Race,No,35-54,25-35K,Not white or Hispanic,2,0.6824605084661585
1350,1153230410,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1351,C2074972509,Complete,Female,White,"",No,18-34,0-25K,White,2,1.0148487361129228
1352,C2074981934,Complete,Female,White,"",No,35-54,100-150K,White,1,0.9727819263591836
1353,C2074982135,Complete,Female,White,"",No,35-54,0-25K,White,6,
1354,C2074982938,Complete,Female,Black/African-American,"",No,18-34,35-50K,Not white or Hispanic,1,1.0682751405756705
1355,C2074983001,Complete,Female,White,"",No,55+,25-35K,White,0,0.3553324062152285
1356,C2074984386,Complete,Female,White,"",No,55+,25-35K,White,3,0.3553324062152285
1357,C2074985507,Complete,Male,White,"",No,18-34,25-35K,White,0,0.9295775461633098
1358,C2074985656,Complete,Male,White,"",No,18-34,50-75K,White,0,1.3207404967342493
1359,C2074986447,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
1360,C2074987864,Complete,Female,Asian,"",No,35-54,50-75K,Not white or Hispanic,0,0.9696374817499636
1361,C2074989146,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0148487361129228
1362,C2074988784,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0148487361129228
1363,C2074990511,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
1364,C2074992921,Complete,Female,White,"",No,55+,75-100K,White,1,0.5794777816612017
1365,C2074994069,Complete,Female,White,"",No,18-34,25-35K,White,3,0.6340081763232666
1366,C2074997885,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
1367,C2074997890,Complete,Female,White,"",No,35-54,35-50K,White,0,0.8886010758316393
1368,C2075004432,Complete,Male,White,"",No,35-54,35-50K,White,0,1.3028595504555174
1369,1189893458,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0148487361129228
1370,C2075010679,Complete,Male,White,"",No,55+,75-100K,White,1,0.8496255323655689
1371,C2075017625,Complete,Female,White,"",No,18-34,100-150K,White,0,1.0280454221035191
1372,C2075022791,Partial,,,"",,,,,0,1
1373,C2075023125,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
1374,C2075029762,Complete,Male,White,"",No,35-54,0-25K,White,0,1.407976061416836
1375,C2075035936,Partial,,,"",,,,,0,1
1376,C2075036271,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
1377,C2075039114,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9783630006284733
1378,C2075039787,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
1379,C2075042288,Complete,Female,White,"",No,35-54,25-35K,White,0,0.599926503081218
1380,C2075043627,Complete,Female,White,"",Yes,35-54,100-150K,Hispanic,0,1.7274020546946702
1381,C2075045087,Complete,Female,White,"",No,18-34,75-100K,White,3,1.033943555793603
1382,C2075045654,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1383,C2075048434,Complete,Female,White,"",No,18-34,50-75K,White,0,0.9007965792491909
1384,C2075050204,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
1385,C2075054745,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
1386,C2075059734,Complete,Female,White,"",No,35-54,35-50K,White,0,0.8886010758316393
1387,C2075061096,Complete,Female,White,"",No,35-54,75-100K,White,2,0.9783630006284733
1388,C2075067285,Partial,,,"",,,,,0,1
1389,C2075067421,Complete,Female,White,"",No,35-54,100-150K,White,0,0.9727819263591836
1390,C2075067409,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9783630006284733
1391,C2075072144,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0148487361129228
1392,C2075073087,Complete,Male,White,"",No,35-54,25-35K,White,0,0.8796072786421404
1393,C2075075236,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
1394,C2075075952,Complete,Female,White,"",No,35-54,25-35K,White,1,0.599926503081218
1395,C2075075328,Complete,Male,White,"",No,18-34,100-150K,White,0,1.5073116980373953
1396,C2075080053,Complete,Female,White,"",No,18-34,150K+,White,0,1.4196984099540617
1397,C2075087361,Complete,Female,White,"",No,18-34,50-75K,White,3,0.9007965792491909
1398,C2075087072,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1399,C2075088854,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
1400,C2075089882,Complete,Male,White,"",No,18-34,0-25K,White,2,1.4879628261478124
1401,C2075091100,Complete,Female,White,"",No,35-54,150K+,White,0,1.3433812596123942
1402,C2075092230,Partial,,,"",,,,,0,1
1403,"",Partial,,,"",,,,,0,1
1404,"",Complete,Female,White,"",No,55+,0-25K,White,4,
1405,C2075094543,Complete,Female,White,"",No,35-54,100-150K,White,1,0.9727819263591836
1406,C2075097124,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9783630006284733
1407,C2075097375,Complete,Female,White,"",No,18-34,75-100K,White,3,1.033943555793603
1408,C2075098219,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9783630006284733
1409,C2075100827,Complete,Female,White,"",No,35-54,35-50K,White,2,0.8886010758316393
1410,C2075101607,Complete,Female,Black/African-American,"",No,18-34,75-100K,Not white or Hispanic,3,1.1761868181987674
1411,C2075102022,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0148487361129228
1412,C2075104151,Complete,Male,White,"",No,35-54,25-35K,White,0,0.8796072786421404
1413,C2075104871,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1414,C2075104911,Complete,Female,White,"",Yes,18-34,0-25K,Hispanic,1,1.8021015239529314
1415,C2075105786,Complete,Female,White,"",No,35-54,35-50K,White,0,0.8886010758316393
1416,C2075107423,Complete,Female,White,"",No,55+,25-35K,White,1,0.3553324062152285
1418,C2075107992,Complete,Female,White,"",No,35-54,75-100K,White,1,0.9783630006284733
1419,C2075106739,Complete,Female,White,"",No,18-34,75-100K,White,0,1.033943555793603
1420,C2075109936,Complete,Male,White,"",No,55+,100-150K,White,1,0.844778841317184
