Vrid,id,Vstatus,sex,race,race_other,hispanic,age_weight,income_weight,race_weight,flag,weight
1162,C2068078228,Complete,Female,White,"",No,18-34,50-75K,White,0,0.897220706073849
1163,C2068081005,Complete,Female,White,"",No,18-34,35-50K,White,3,0.9354351267440567
1164,C2068081919,Complete,Female,White,"",No,55+,50-75K,White,0,0.5064806774633477
1165,C2068084503,Complete,Male,White,"",No,55+,150K+,White,0,1.1662038775572334
1167,C2068089865,Complete,Female,White,"",No,18-34,35-50K,White,1,0.9354351267440567
1168,C2068099020,Complete,Male,White,"",No,35-54,50-75K,White,1,1.2416104025864851
1169,C2068100699,Complete,Male,White,"",No,55+,50-75K,White,0,0.7407690700027477
1170,C2068100655,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9803585904535309
1171,C2068101428,Partial,,,"",,,,,3,1
1172,C2068102249,Complete,Female,White,"",No,35-54,25-35K,White,0,0.5980865191912716
1173,C2068101020,Complete,Female,White,"",No,55+,25-35K,White,0,0.3568301245540171
1174,C2068106684,Complete,Female,White,"",Yes,18-34,100-150K,Hispanic,0,1.8244292366060784
1175,C2068106085,Complete,Female,White,"",No,18-34,50-75K,White,0,0.897220706073849
1176,C2068111200,Complete,Female,White,"",No,18-34,75-100K,White,0,1.0361410093855066
1177,1189172492,Complete,Male,Other,hispanic,Yes,35-54,50-75K,Hispanic,0,2.2033799955036026
1178,C2068113856,Complete,Female,White,"",No,18-34,100-150K,White,3,1.0280706567072588
1179,C2068113723,Complete,Female,White,"",No,55+,150K+,White,0,0.797360140810658
1180,C2068123446,Complete,Female,White,"",No,55+,50-75K,White,0,0.5064806774633477
1181,C2068123317,Partial,,,"",,,,,3,1
1182,C2068124081,Complete,Female,White,"",No,55+,0-25K,White,3,0.5725665345810572
1183,C2068129980,Complete,Female,Black/African-American,"",No,18-34,50-75K,Not white or Hispanic,0,1.0190517544159765
1184,C2068132075,Complete,Male,White,"",No,18-34,50-75K,White,0,1.3122580536621378
1186,C2068141667,Complete,Female,White,"",No,55+,100-150K,White,0,0.5803454146391758
1187,C2068149177,Complete,Female,White,"",No,55+,0-25K,White,0,0.5725665345810572
1188,C2068151598,Complete,Male,White,"",Yes,18-34,100-150K,Hispanic,2,2.6683757328221245
1189,C2068157899,Complete,Female,White,"",No,55+,50-75K,White,0,0.5064806774633477
1190,C2068163142,Complete,Male,White,"",No,55+,150K+,White,0,1.1662038775572334
1191,C2068169359,Complete,Male,White,"",No,55+,150K+,White,0,1.1662038775572334
1193,C2068175892,Complete,Male,White,"",No,55+,150K+,White,0,1.1662038775572334
1194,C2068185003,Complete,Male,White,"",No,55+,75-100K,White,0,0.8554653350265367
1195,C2068187015,Complete,Female,White,"",No,55+,0-25K,White,0,0.5725665345810572
1196,C2068203887,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8489172986734048
1197,C2068208574,Complete,Male,White,"",No,55+,35-50K,White,0,0.7723199032246395
1198,C2068213404,Complete,Female,White,"",No,55+,75-100K,White,0,0.5849011250281315
1199,C2068221133,Partial,,,"",,,,,0,1
1200,C2068224435,Complete,Male,White,"",No,55+,75-100K,White,0,0.8554653350265367
1202,C2068240934,Complete,Male,White,"",No,55+,150K+,White,1,1.1662038775572334
1203,C2074705144,Complete,Male,White,"",No,35-54,100-150K,White,3,1.4226858712917274
1204,C2074705771,Complete,Male,White,"",No,35-54,75-100K,White,3,1.4338539526456466
1205,C2074705521,Complete,Female,White,"",No,55+,100-150K,White,0,0.5803454146391758
1206,C2074706016,Complete,Male,White,"",No,35-54,150K+,White,0,1.9546859129882206
1207,C2074712608,Complete,Female,White,"",Yes,18-34,35-50K,Hispanic,3,1.660036869106099
1209,C2074719655,Complete,Female,Black/African-American,"",No,18-34,35-50K,Not white or Hispanic,0,1.062455202602514
1210,C2074722015,Complete,Female,White,"",No,18-34,75-100K,White,0,1.0361410093855066
1211,C2074723147,Complete,Male,White,"",Yes,18-34,0-25K,Hispanic,0,2.632609145799943
1212,C2074724931,Complete,Female,White,"",No,55+,50-75K,White,0,0.5064806774633477
1214,C2074727018,Complete,Female,White,"",No,35-54,150K+,White,0,1.3364632589676886
1215,C2074727811,Complete,Male,White,"",No,55+,150K+,White,0,1.1662038775572334
1217,C2074726821,Complete,Female,White,"",No,35-54,50-75K,White,3,0.8489172986734048
1218,C2074723586,Complete,Female,White,"",No,18-34,100-150K,White,3,1.0280706567072588
1219,C2074730817,Complete,Male,White,"",No,55+,25-35K,White,0,0.5218929986405498
1220,C2074735217,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8489172986734048
1221,C2074737597,Complete,Male,White,"",No,35-54,50-75K,White,0,1.2416104025864851
1222,1025295790,Complete,Female,White,"",No,55+,50-75K,White,3,0.5064806774633477
1224,C2074741584,Complete,Male,Black/African-American,"",Yes,18-34,50-75K,Hispanic,1,2.3287523512644235
1225,C2074742262,Complete,Female,White,"",No,35-54,100-150K,White,0,0.972722718980012
1226,C2074745068,Complete,Female,White,"",No,18-34,100-150K,White,0,1.0280706567072588
1227,C2074745631,Partial,,,"",,,,,3,1
1229,C2074746574,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0142905214152977
1230,C2074748226,Complete,Female,White,"",No,55+,75-100K,White,0,0.5849011250281315
1231,C2074748950,Complete,Female,White,"",No,18-34,35-50K,White,0,0.9354351267440567
1232,C2074749271,Complete,Female,White,"",No,55+,100-150K,White,0,0.5803454146391758
1233,C2074749176,Complete,Male,White,"",No,35-54,35-50K,White,0,1.294493067812272
1234,C2074757197,Complete,Male,White,"",No,35-54,50-75K,White,3,1.2416104025864851
1235,C2074761197,Complete,Female,White,"",No,35-54,150K+,White,0,1.3364632589676886
1236,C2074761810,Complete,Female,Black/African-American,"",No,35-54,35-50K,Not white or Hispanic,0,1.0052561141857936
1237,C2074761946,Complete,Female,White,"",No,55+,50-75K,White,1,0.5064806774633477
1238,C2074765663,Complete,Female,White,"",No,55+,50-75K,White,0,0.5064806774633477
1239,C2074764602,Complete,Female,White,"",Yes,35-54,50-75K,Hispanic,0,1.5065010649374355
1240,C2074766037,Complete,Male,White,"",No,55+,150K+,White,0,1.1662038775572334
1241,C2074766745,Complete,Male,White,"",No,55+,100-150K,White,3,0.8488022390819279
1242,C2074766645,Complete,Female,White,"",No,18-34,35-50K,White,0,0.9354351267440567
1243,C2074765732,Complete,Female,American Indian/Alaska Native,"",Yes,18-34,25-35K,Hispanic,0,1.121765237247368
1244,C2074767805,Complete,Female,White,"",No,55+,150K+,White,0,0.797360140810658
1245,C2074769215,Complete,Female,White,"",No,55+,50-75K,White,0,0.5064806774633477
1246,C2074773274,Complete,Male,White,"",No,55+,100-150K,White,0,0.8488022390819279
1247,C2074774227,Complete,Male,White,"",No,55+,100-150K,White,1,0.8488022390819279
1248,C2074773708,Complete,Female,White,"",No,55+,50-75K,White,0,0.5064806774633477
1249,C2074776185,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9803585904535309
1250,C2074777076,Complete,Male,White,"",No,35-54,150K+,White,0,1.9546859129882206
1252,C2074760503,Complete,Male,Black/African-American,"",No,55+,0-25K,Not white or Hispanic,0,0.951136554990263
1253,C2074776931,Complete,Female,White,"",Yes,18-34,35-50K,Hispanic,0,1.660036869106099
1254,C2074778902,Complete,Male,White,"",No,35-54,75-100K,White,1,1.4338539526456466
1255,C2074779077,Complete,Female,White,"",No,55+,25-35K,White,0,0.3568301245540171
1256,C2074780143,Complete,Male,White,"",No,55+,100-150K,White,3,0.8488022390819279
1257,C2074780532,Complete,Female,Asian,"",No,18-34,25-35K,Not white or Hispanic,0,0.7179511097569102
1258,C2074781115,Complete,Male,White,"",No,55+,25-35K,White,1,0.5218929986405498
1259,C2074781764,Complete,Male,Other,Mixed,No,55+,75-100K,Not white or Hispanic,0,0.9716265402696681
1260,C2074787960,Complete,Female,White,"",No,55+,75-100K,White,1,0.5849011250281315
1261,C2074788784,Complete,Female,White,"",No,55+,100-150K,White,0,0.5803454146391758
1262,C2074789048,Complete,Male,White,"",No,35-54,150K+,White,0,1.9546859129882206
1263,C2074788812,Complete,Male,White,"",No,18-34,0-25K,White,0,1.483482153800004
1264,C2074789421,Complete,Male,White,"",No,18-34,100-150K,White,0,1.5036367193322242
1265,C2074789391,Complete,Female,White,"",No,55+,75-100K,White,1,0.5849011250281315
1266,C2074789845,Complete,Female,White,"",No,55+,0-25K,White,0,0.5725665345810572
1267,C2074790733,Complete,Male,White,"",No,55+,150K+,White,1,1.1662038775572334
1268,C2074795988,Complete,Female,White,"",No,55+,75-100K,White,0,0.5849011250281315
1269,C2074793781,Complete,Male,White,"",No,35-54,100-150K,White,0,1.4226858712917274
1270,C2074799443,Complete,Female,White,"",No,55+,75-100K,White,0,0.5849011250281315
1271,C2074800550,Complete,Female,White,"",No,18-34,50-75K,White,0,0.897220706073849
1272,C2066112085,Complete,Female,White,"",No,35-54,150K+,White,1,1.3364632589676886
1273,C2074795182,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9803585904535309
1274,C2074800921,Complete,Male,White,"",No,55+,100-150K,White,0,0.8488022390819279
1275,C2074800504,Partial,,,"",,,,,3,1
1276,C2074803354,Complete,Female,Asian,"",No,18-34,50-75K,Not white or Hispanic,0,1.0190517544159765
1277,C2074803726,Complete,Male,White,"",No,35-54,150K+,White,0,1.9546859129882206
1278,C2074804773,Complete,Female,White,"",No,18-34,50-75K,White,1,0.897220706073849
1279,C2074804745,Complete,Male,White,"",No,55+,35-50K,White,0,0.7723199032246395
1280,C2074804341,Complete,Female,White,"",No,18-34,35-50K,White,0,0.9354351267440567
1281,C2074808030,Complete,Female,White,"",No,35-54,100-150K,White,0,0.972722718980012
1282,C2074807975,Complete,Female,White,"",No,55+,0-25K,White,0,0.5725665345810572
1283,C2074799718,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8489172986734048
1284,1190187445,Partial,,,"",,,,,3,1
1285,C2074809612,Complete,Female,White,"",No,18-34,100-150K,White,0,1.0280706567072588
1287,C2074805349,Complete,Female,White,"",No,55+,35-50K,White,0,0.5280527004214576
1288,1017720581,Complete,Male,White,"",No,55+,75-100K,White,0,0.8554653350265367
1289,C2074810391,Complete,Female,White,"",No,55+,100-150K,White,0,0.5803454146391758
1290,C2074812667,Complete,Male,White,"",No,55+,100-150K,White,0,0.8488022390819279
1291,C2074816766,Partial,,,"",,,,,3,1
1292,C2074816251,Complete,Female,White,"",No,35-54,150K+,White,0,1.3364632589676886
1293,C2074818500,Complete,Female,White,"",No,18-34,50-75K,White,0,0.897220706073849
1294,C2074737209,Complete,Female,White,"",No,35-54,100-150K,White,0,0.972722718980012
1295,C2074820450,Complete,Female,Other,Mixed,No,18-34,75-100K,Not white or Hispanic,1,1.1768356506807285
1296,C2074821026,Complete,Female,White,"",No,35-54,50-75K,White,3,0.8489172986734048
1297,1190240771,Complete,Female,White,"",No,18-34,25-35K,White,3,0.6321176513667556
1298,C2074827526,Complete,Female,White,"",No,35-54,75-100K,White,1,0.9803585904535309
1299,C2074827906,Complete,Female,American Indian/Alaska Native,"",No,18-34,0-25K,Not white or Hispanic,0,1.1520181470830655
1300,C2074828284,Complete,Male,White,"",No,55+,75-100K,White,0,0.8554653350265367
1302,C2074829122,Complete,Female,Asian,"",No,35-54,75-100K,Not white or Hispanic,2,1.113478695704793
1303,C2074833805,Complete,Male,White,"",No,55+,50-75K,White,0,0.7407690700027477
1304,C2074837803,Partial,,,"",,,,,3,1
1305,C2074838156,Complete,Male,White,"",No,18-34,0-25K,White,0,1.483482153800004
1306,C2074838395,Complete,Female,White,"",No,18-34,150K+,White,0,1.4125080390358076
1307,C2074837878,Complete,Male,White,"",No,55+,50-75K,White,1,0.7407690700027477
1308,C2074838620,Complete,Female,White,"",No,18-34,25-35K,White,0,0.6321176513667556
1309,C2074838887,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0142905214152977
1310,C2074839824,Complete,Male,White,"",No,35-54,75-100K,White,2,1.4338539526456466
1311,1173283779,Complete,Female,White,"",No,18-34,150K+,White,0,1.4125080390358076
1312,C2074842569,Complete,Male,White,"",No,18-34,0-25K,White,0,1.483482153800004
1313,C2074846701,Complete,Male,White,"",Yes,18-34,75-100K,Hispanic,0,2.689322477193689
1314,C2074846647,Complete,Male,Other,Latino,Yes,18-34,25-35K,Hispanic,3,1.6406726426740712
1316,1167618583,Complete,Female,White,"",No,55+,35-50K,White,0,0.5280527004214576
1318,C2074841062,Complete,Male,White,"",No,55+,0-25K,White,0,0.8374249960740104
1320,C2074850541,Complete,Female,Black/African-American,"",No,35-54,50-75K,Not white or Hispanic,1,0.9641893646801329
1321,C2074851883,Complete,Male,White,"",No,18-34,25-35K,White,0,0.9245233343954337
1322,C2074850174,Complete,Female,Black/African-American,"",No,35-54,50-75K,Not white or Hispanic,0,0.9641893646801329
1323,C2074853284,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9803585904535309
1324,C2074864972,Complete,Female,White,"",No,35-54,75-100K,White,3,0.9803585904535309
1325,C2074867117,Complete,Female,White,"",No,55+,0-25K,White,0,0.5725665345810572
1326,C2074871257,Complete,Male,White,"",No,18-34,50-75K,White,0,1.3122580536621378
1327,C2074874082,Complete,Female,White,"",No,35-54,100-150K,White,0,0.972722718980012
1328,C2074878912,Complete,Female,White,"",No,18-34,50-75K,White,0,0.897220706073849
1329,C2074879873,Complete,Female,White,"",No,18-34,35-50K,White,2,0.9354351267440567
1330,C2074881835,Complete,Male,White,"",No,35-54,50-75K,White,3,1.2416104025864851
1331,C2074883738,Complete,Female,White,"",No,18-34,25-35K,White,0,0.6321176513667556
1332,C2074885156,Complete,Male,White,"",No,35-54,25-35K,White,0,0.8747500434200876
1333,C2074877729,Complete,Female,White,"",No,18-34,35-50K,White,0,0.9354351267440567
1334,C2074893257,Complete,Female,Black/African-American,"",No,18-34,35-50K,Not white or Hispanic,1,1.062455202602514
1335,C2074895413,Complete,Female,White,"",No,55+,75-100K,White,0,0.5849011250281315
1336,C2074895023,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8489172986734048
1337,C2074897991,Complete,Male,Black/African-American,"",No,18-34,75-100K,Not white or Hispanic,0,1.7212175889255488
1338,C2074905891,Complete,Female,White,"",No,35-54,100-150K,White,0,0.972722718980012
1339,C2074908117,Complete,Female,Black/African-American,"",No,18-34,50-75K,Not white or Hispanic,1,1.0190517544159765
1341,C2074915004,Disqualified,Female,White,"",No,35-54,100-150K,White,0,0.972722718980012
1342,C2074916536,Complete,Male,American Indian/Alaska Native,"",Yes,18-34,100-150K,Hispanic,0,2.6683757328221245
1343,C2074921223,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9803585904535309
1344,C2074926073,Complete,Female,White,"",No,35-54,75-100K,White,3,0.9803585904535309
1345,C2074926957,Complete,Female,White,"",No,18-34,25-35K,White,3,0.6321176513667556
1346,C2074950652,Complete,Female,White,"",No,55+,25-35K,White,3,0.3568301245540171
1348,C2074952660,Complete,Female,White,"",No,18-34,75-100K,White,0,1.0361410093855066
1349,C2074951702,Complete,Female,Other,Mixed Race,No,35-54,25-35K,Not white or Hispanic,2,0.6792989869142012
1350,1153230410,Complete,Female,White,"",No,55+,75-100K,White,0,0.5849011250281315
1351,C2074972509,Complete,Female,White,"",No,18-34,0-25K,White,2,1.0142905214152977
1352,C2074981934,Complete,Female,White,"",No,35-54,100-150K,White,1,0.972722718980012
1354,C2074982938,Complete,Female,Black/African-American,"",No,18-34,35-50K,Not white or Hispanic,1,1.062455202602514
1355,C2074983001,Complete,Female,White,"",No,55+,25-35K,White,0,0.3568301245540171
1356,C2074984386,Complete,Female,White,"",No,55+,25-35K,White,3,0.3568301245540171
1357,C2074985507,Complete,Male,White,"",No,18-34,25-35K,White,0,0.9245233343954337
1358,C2074985656,Complete,Male,White,"",No,18-34,50-75K,White,0,1.3122580536621378
1359,C2074986447,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8489172986734048
1360,C2074987864,Complete,Female,Asian,"",No,35-54,50-75K,Not white or Hispanic,0,0.9641893646801329
1361,C2074989146,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0142905214152977
1362,C2074988784,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0142905214152977
1363,C2074990511,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8489172986734048
1364,C2074992921,Complete,Female,White,"",No,55+,75-100K,White,1,0.5849011250281315
1365,C2074994069,Complete,Female,White,"",No,18-34,25-35K,White,3,0.6321176513667556
1366,C2074997885,Complete,Female,White,"",No,55+,35-50K,White,0,0.5280527004214576
1367,C2074997890,Complete,Female,White,"",No,35-54,35-50K,White,0,0.8850743808117346
1368,C2075004432,Complete,Male,White,"",No,35-54,35-50K,White,0,1.294493067812272
1369,1189893458,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0142905214152977
1370,C2075010679,Complete,Male,White,"",No,55+,75-100K,White,1,0.8554653350265367
1371,C2075017625,Complete,Female,White,"",No,18-34,100-150K,White,0,1.0280706567072588
1372,C2075022791,Partial,,,"",,,,,3,1
1373,C2075023125,Complete,Female,White,"",No,55+,0-25K,White,0,0.5725665345810572
1374,C2075029762,Complete,Male,White,"",No,35-54,0-25K,White,0,1.4036163611793078
1376,C2075036271,Complete,Male,White,"",No,55+,75-100K,White,0,0.8554653350265367
1377,C2075039114,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9803585904535309
1378,C2075039787,Complete,Female,White,"",No,55+,100-150K,White,0,0.5803454146391758
1379,C2075042288,Complete,Female,White,"",No,35-54,25-35K,White,0,0.5980865191912716
1380,C2075043627,Complete,Female,White,"",Yes,35-54,100-150K,Hispanic,0,1.7262079761152282
1381,C2075045087,Complete,Female,White,"",No,18-34,75-100K,White,3,1.0361410093855066
1382,C2075045654,Complete,Female,White,"",No,55+,50-75K,White,0,0.5064806774633477
1383,C2075048434,Complete,Female,White,"",No,18-34,50-75K,White,0,0.897220706073849
1384,C2075050204,Complete,Male,White,"",No,55+,100-150K,White,0,0.8488022390819279
1385,C2075054745,Complete,Female,White,"",No,55+,35-50K,White,0,0.5280527004214576
1386,C2075059734,Complete,Female,White,"",No,35-54,35-50K,White,0,0.8850743808117346
1387,C2075061096,Complete,Female,White,"",No,35-54,75-100K,White,2,0.9803585904535309
1388,C2075067285,Partial,,,"",,,,,3,1
1389,C2075067421,Complete,Female,White,"",No,35-54,100-150K,White,0,0.972722718980012
1390,C2075067409,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9803585904535309
1391,C2075072144,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0142905214152977
1392,C2075073087,Complete,Male,White,"",No,35-54,25-35K,White,0,0.8747500434200876
1393,C2075075236,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8489172986734048
1394,C2075075952,Complete,Female,White,"",No,35-54,25-35K,White,1,0.5980865191912716
1395,C2075075328,Complete,Male,White,"",No,18-34,100-150K,White,0,1.5036367193322242
1396,C2075080053,Complete,Female,White,"",No,18-34,150K+,White,0,1.4125080390358076
1397,C2075087361,Complete,Female,White,"",No,18-34,50-75K,White,3,0.897220706073849
1398,C2075087072,Complete,Female,White,"",No,55+,50-75K,White,0,0.5064806774633477
1399,C2075088854,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8489172986734048
1400,C2075089882,Complete,Male,White,"",No,18-34,0-25K,White,2,1.483482153800004
1401,C2075091100,Complete,Female,White,"",No,35-54,150K+,White,0,1.3364632589676886
1402,C2075092230,Partial,,,"",,,,,0,1
1405,C2075094543,Complete,Female,White,"",No,35-54,100-150K,White,1,0.972722718980012
1406,C2075097124,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9803585904535309
1407,C2075097375,Complete,Female,White,"",No,18-34,75-100K,White,3,1.0361410093855066
1408,C2075098219,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9803585904535309
1409,C2075100827,Complete,Female,White,"",No,35-54,35-50K,White,2,0.8850743808117346
1410,C2075101607,Complete,Female,Black/African-American,"",No,18-34,75-100K,Not white or Hispanic,3,1.1768356506807285
1411,C2075102022,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0142905214152977
1412,C2075104151,Complete,Male,White,"",No,35-54,25-35K,White,0,0.8747500434200876
1413,C2075104871,Complete,Female,White,"",No,55+,50-75K,White,0,0.5064806774633477
1414,C2075104911,Complete,Female,White,"",Yes,18-34,0-25K,Hispanic,1,1.7999748067991208
1415,C2075105786,Complete,Female,White,"",No,35-54,35-50K,White,0,0.8850743808117346
1416,C2075107423,Complete,Female,White,"",No,55+,25-35K,White,1,0.3568301245540171
1418,C2075107992,Complete,Female,White,"",No,35-54,75-100K,White,1,0.9803585904535309
1419,C2075106739,Complete,Female,White,"",No,18-34,75-100K,White,0,1.0361410093855066
1420,C2075109936,Complete,Male,White,"",No,55+,100-150K,White,1,0.8488022390819279
1421,C2075110712,Complete,Male,White,"",No,18-34,0-25K,White,0,1.483482153800004
1422,C2075111834,Complete,Female,White,"",No,55+,0-25K,White,0,0.5725665345810572
1423,C2075112934,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8489172986734048
1424,C2075116047,Disqualified,Male,White,"",No,18-34,25-35K,White,0,0.9245233343954337
1425,C2075117523,Complete,Female,White,"",Yes,18-34,0-25K,Hispanic,1,1.7999748067991208
1426,C2075116210,Complete,Female,White,"",No,35-54,0-25K,White,0,0.9596844607808721
1427,C2075116884,Complete,Male,White,"",No,35-54,50-75K,White,0,1.2416104025864851
1428,C2075118744,Disqualified,Female,White,"",No,18-34,35-50K,White,0,0.9354351267440567
1429,C2075120059,Complete,Male,White,"",No,18-34,75-100K,White,0,1.5154402646875993
1430,C2075119925,Complete,Female,White,"",No,55+,50-75K,White,0,0.5064806774633477
1431,C2075130411,Complete,Female,White,"",No,35-54,25-35K,White,0,0.5980865191912716
1432,C2075131877,Complete,Female,White,"",Yes,18-34,0-25K,Hispanic,2,1.7999748067991208
1433,C2075137308,Complete,Female,White,"",No,18-34,0-25K,White,3,1.0142905214152977
1434,1190296952,Complete,Female,White,"",No,18-34,50-75K,White,0,0.897220706073849
1435,C2075139261,Complete,Female,White,"",No,18-34,50-75K,White,1,0.897220706073849
1437,1190276466,Complete,Male,White,"",Yes,18-34,35-50K,Hispanic,0,2.4279385619542957
1438,C2075141351,Complete,Female,White,"",No,55+,75-100K,White,0,0.5849011250281315
1439,1190268827,Complete,Male,White,"",No,35-54,25-35K,White,3,0.8747500434200876
1440,C2075143839,Complete,Female,White,"",No,35-54,35-50K,White,1,0.8850743808117346
1441,C2075146109,Complete,Female,White,"",No,55+,50-75K,White,0,0.5064806774633477
1442,C2075150440,Complete,Male,White,"",No,35-54,0-25K,White,0,1.4036163611793078
1443,C2075159356,Complete,Male,White,"",No,55+,150K+,White,3,1.1662038775572334
1444,C2075163890,Complete,Female,White,"",No,18-34,50-75K,White,0,0.897220706073849
1445,C2075171089,Complete,Female,White,"",No,55+,25-35K,White,0,0.3568301245540171
1446,C2075174951,Complete,Female,Black/African-American,"",No,35-54,35-50K,Not white or Hispanic,0,1.0052561141857936
1447,C2075179382,Complete,Female,Black/African-American,"",No,18-34,50-75K,Not white or Hispanic,1,1.0190517544159765
1448,C2075182016,Complete,Male,White,"",No,55+,50-75K,White,0,0.7407690700027477
1449,C2075184587,Complete,Female,White,"",No,55+,0-25K,White,1,0.5725665345810572
1450,C2075188372,Complete,Female,White,"",Yes,35-54,100-150K,Hispanic,0,1.7262079761152282
1451,C2075188161,Complete,Male,White,"",Yes,18-34,25-35K,Hispanic,1,1.6406726426740712
1452,C2075192552,Partial,,,"",,,,,3,1
1453,C2075196227,Complete,Female,White,"",No,55+,35-50K,White,0,0.5280527004214576
1454,1182168333,Complete,Male,White,"",No,55+,35-50K,White,0,0.7723199032246395
1455,C2075204759,Complete,Female,White,"",No,55+,0-25K,White,0,0.5725665345810572
1457,C2075209960,Complete,Female,Other,Hispanic,Yes,35-54,25-35K,Hispanic,0,1.0613730919306115
1458,C2075212554,Complete,Female,White,"",No,35-54,0-25K,White,0,0.9596844607808721
1459,C2075216300,Complete,Male,White,"",No,55+,75-100K,White,0,0.8554653350265367
1460,C2075216194,Complete,Female,Other,hispanic,Yes,35-54,25-35K,Hispanic,1,1.0613730919306115
1461,C2075221632,Partial,,,"",,,,,0,1
1462,C2075222115,Complete,Female,White,"",No,55+,75-100K,White,0,0.5849011250281315
1463,C2075224734,Complete,Female,White,"",No,35-54,35-50K,White,0,0.8850743808117346
1465,C2075226895,Complete,Female,White,"",No,55+,75-100K,White,0,0.5849011250281315
1466,1189380987,Complete,Female,White,"",No,35-54,25-35K,White,0,0.5980865191912716
1467,C2075237510,Complete,Male,White,"",No,35-54,100-150K,White,3,1.4226858712917274
1468,C2075240852,Complete,Male,White,"",No,35-54,150K+,White,0,1.9546859129882206
1469,C2075245381,Complete,Male,Other,Hispanic,Yes,18-34,75-100K,Hispanic,0,2.689322477193689
1470,C2075247549,Complete,Female,White,"",No,18-34,75-100K,White,0,1.0361410093855066
